text,label
Sendung erreichte im Schnitt nur knapp 19,6
Angreifer konnten sich  Zugang zu Kundendaten verschaffen,0
Tiroler holt sich in Königsee wieder die Bronze-Medaille,4
"Österreichs bester Golfer Bernd Wiesberger schlägt beim Masters ab, Olympia und Ryder Cup sind im Hinterkopf",4
Kosten für Bankomatnutzung sollen in die Kontopauschalen integriert werden – Finanzminister gegen gesetzliche Vorgaben,3
"'Das neue Betriebssystem schnüffelt seine Nutzer durch zahlreiche Features aus, die meisten lassen sich deaktivieren",0
"Bawag will Pensionsabfindung von 6,8 Millionen Euro zurück – Subsidiaranklage der Bank, weil Staatsanwaltschaft nicht mehr verfolgt",3
Kärntner Landeshauptmann: Niessl muss bei kleinstem Ausbruch der FPÖ Reißleine ziehen,5
"Anti-IS-Koalition berät in Rom, Syrien-Friedensgespräche in Genf",2
"Der Slowene, Erfinder der Oberkrainer Volksmusik, verkaufte mehr als 32 Millionen Platten und gab rund 10",8
Fall Österreich: EU-Ministerrat korrigiert Kommission,1
Kwabs und The Last Internationale sorgten am Freitag für angenehme Überraschungen,8
Wambach: Im vorliegenden Fall geht es nicht um strukturelle Arbeitslosigkeit,3
"Automatische Gesichtserkennung soll helfen, potenzielle Terroristen frühzeitig zu erkennen",7
Untersuchungen von Kalksteinproben weisen auf schwere Auswirkungen auf marine Ökosysteme hin,7
Das Ergebnis der Bundespräsidentenwahl zeigt: Österreich ist geteilt in Grün und Blau,5
Stoke machte 0:2-Rückstand gegen Tottenham wett,4
"Die offiziellen Zahlen decken sich nicht mit den Daten der Zielländer, in einigen Ländern sind sie um das Zehnfache höher",3
Jugendliche sollen vor Ende der Schulpflicht auf Fähigkeiten getestet werden,5
Endspielgegner sind die Hibs aus Edinburgh,4
Der Senatspräsident führt die Regierung bis zur regulären Präsidentenstichwahl,2
"RTR-Grinschgl: ""Erheblicher Verlust"" – VÖP: ""Alarmsignal"" – Cap: ""Bedauerlich"" – McDonald: ""Schade"" – Opposition fordert Reform der ORF-Gebührenfinanzierung",6
Die international nicht anerkannte Regierung in Tripolis macht den Weg für das Einheitskabinett frei,2
"US-Armee: Charaffe Al-Mouadan plante ""aktiv weitere Anschläge""",2
"Strategische Beratung, Vernetzung aller Kommunikationskanäle, klassische PR-Arbeit",6
Der Soziologe und Kulturanthropologe Andreas Obrecht hat eine lehrreiche Abenteuerreise durch den gegenwärtigen Wissenskosmos unternommen,7
"Anleihe zur Teilfinanzierung des Küniglberg-Bauvorhabens mit großer Mehrheit beschlossen – Rückstellungen und Frühfernsehen machen Budget zur ""Herausforderung""",6
Insel-Sause verlief laut Veranstaltern äußerst friedlich – Stürmer setzte Schlusspunkt,1
Neben den AHS sind erstmals auch flächendeckend die BHS beteiligt,5
Bericht spricht von Ankündigung in Kürze – Microsoft hat Linux-Kompatibilitätsschicht entwickelt,0
"2015 war für Porsche-Verkäufer ein ""tolles"" Jahr, 2016 widmet man sich bei der Porsche-Holding den Aufräumarbeiten nach der Affäre und dem e-Golf",3
'Zweijahresvertrag samt Option für den bisherigen Admira-Kapitän – Suttner vor Wechsel zum deutschen Bundesligisten Ingolstadt,4
Zug kollidiert mit Baustellenfahrzeug,1
"'Astronomen klären, wie im Wechselspiel von Magnetfeldern und Gravitation in einer Gaswolke neue Sterne und ganze Sternhaufen entstehen",7
"Federer glaubt an bessere Matches im Ashe-Stadion durch Dach – Safarova ausgeschieden, Aufgabenrekord in erster Runde: zwölf unbeendete Matches",4
Nur 13- bis 14-mal im Jahrhundert schiebt sich Merkur direkt zwischen Erde und Sonne,7
"Klaus Werner-Lobo wird ""Aufforderung zu mit Strafe bedrohter Handlung"" vorgeworfen",5
Axel-Springer-Konzern wurde bis zuletzt als Favorit gehandelt,6
"Der ""Wolfgang Lorenz-Gedenkpreis"" ehrt ""kommunikationstechnologie-feindliche"" Aussagen",0
"Nächster Termin 2017 – Zuvor hatte Veranstalter Keszler kritisiert, dass es ""nur noch um die Party "" gehe",1
Rekordjahr 2007 sollte heuer übertroffen werden,3
"Hacker-Kollektiv nimmt ""H1Z1""- und ""Planetside 2""-Betreiber Daybreak ins Visier",0
Userbeschwerden über Speicherhunger – neue Version soll Linderung verschaffen,0
Konsumentenschützer hatten die Bank für Tirol und Vorarlberg geklagt,3
"Cernko, dessen Vertrag erst im Oktober verlängert wurde, übergibt den Vorstandsvorsitz an Robert Zadrazil",3
"Kein Sprengstoff gefunden, Verdächtiger wurde festgenommen – Flugbetrieb lief durchgehend normal weiter – Nervosität bei Sicherheitskräften",2
Heute konkret | Wien-Wahl 2015,6
Französischer Agent war vor 30 Jahren an der Versenkung des Greenpeace-Schiffs beteiligt,2
Geschlossenheit war einmal: Sozialdemokraten machen ihrem Ärger Luft,5
"Das neue Crowdfunding-Gesetz ermöglicht Investitionen nicht nur in Start-ups, sondern auch in Bauprojekte",3
Magazin verpflichtet den Sky-Fußballexperten für Kolumnen,6
"Journal-Panorama: Ernüchternde Bilanz, Radio Stimme: Seenothilfe aus Wien, Berlin, Tunis und Rabat, Hörspiel-Studio: Cordoba Juni 13",6
"Entscheidungsgrundlage für Einladungen zu geplanten Kurzduellen und ""Elefantenrunde""",5
'Weltcup-Spitzenreiter schiebt sich beim Slalom von Val d''Isère im zweiten Durchgang von Rang acht nach vor – Norweger unangreifbar,4
Robert Almer ist nicht mehr ausschließlich Keeper im ÖFB-Team,4
In wenigen Tagen stieg der ÖVP-Klubchef bei den in die Defensive geratenen Roten zum Hassobjekt auf,5
Showringer starb am Freitag im Alter von 61 Jahren,4
Drei Verletzte – 36-Jähriger war zu schnell unterwegs,1
Autorenkollektiv soll als feste Redaktion zusammenarbeiten,6
Im Streit mit Martin Hinteregger sitzt Salzburgs Trainer Peter Zeidler vermutlich auf dem kürzeren Ast,4
'Anteil so niedrig wie zuletzt 1997,5
"Hütteldorfer sichern mit 2:0-Erfolg endgültig die Teilnahme am Europacup, die eigenartig unambitiösen Grazer erlitten im Rennen um jene einen Rückschlag",4
Linz-Kleinmünchen setzte sich im Finale gegen die Grazer HIB Liebenau mit 3:0 durch,4
Bürgerbefragung ergab 83 Prozent Zustimmung– Beteiligung 23 Prozent,5
Deutsche Bundeswehr bestätigt GasAusländische Experten untersuchen Spuren,2
"Kulturministerium prüft, ob von dem Schauspieler eine ""Gefahr für die nationale  Sicherheit"" ausgeht",2
"Das Wachstum bleibt mäßig, der Druck auf den Arbeitsmarkt steigt",3
Gebietskrankenkasse und Ärtzekammer nehmen Verhandlungen auf,5
"Nach einem Verlust von 5,6 Mio",3
"'Astronomen konnten zeigen, dass die Doppler-Formel zur Berechnung der Temperatur von solaren Protuberanzen nicht angewendet werden kann",7
Der Verhaltensforscher und Nobelpreisträger habe nationalsozialistisches Gedankengut verbreitet,5
Angeblich sind Opfer Vater und Sohn,1
Zentralratspräsident: Hass auf Juden und Intoleranz fester Bestandteil ihrer Kultur – Israelitische Kultus Gemeinde: Warnung vor einem Erstarken des Antisemitismus,1
Zudem erzielte der Warriors-Point-Guard über 50 Punkte in einem Spiel,4
Fortschrittspartei steigt aus – Amtsenthebungsverfahren hatte zuvor erste Hürde  genommen,2
Für das laufende Geschäftsjahr 2015/16 Rekordverlust erwartet,0
Die Facebook-Kommentare werden mit Klarnamen und Profilbildern veröffentlicht,0
Sozialistische Jugend und Grüne fordern Rücktritt,5
"Rasantes Wachstum im Cloud-Geschäft – Börsenwert bricht um zwölf Prozent ab, weil Unternehmen unter Erwartungen blieb",0
Verstärkte Obdachlosigkeit und prekäre Wohnverhältnisse unter anerkannten Flüchtlingen absehbar,5
Von Android 1,0
Südstädter wollen dritten Saisonsieg in direkten Begegnungen – Gegen die Burgenländer treffen Admiraner am liebsten – SVM-Vastic möchte im Finish Fortschritte im Spiel nach vorne sehen,4
Nicht verurteilter Mann genießt seit 1,2
Nach Belgier wird im Zusammenhang mit den Anschlägen gefahndet,2
24 Festnahmen im Westjordanland,2
'Wegen Nichterfüllung eines Lizenzkriteriums in Stadionfrage – Nachweis eines Liga-tauglichen Stadions bis 13,4
Sozialminister rückt von kategorischem Nein ab,1
Titelverteidiger nach Auswärtssieg 13 Punkte vor Olympique Lyon,4
Neel Kashkari hat einen radikalen Umbau der US-Großbanken angemahnt,3
"Im Dezember behielt die Polizei in Bayern Beträge über 750 Euro ein, in Baden-Württemberg wurde pro Person durchschnittlich ein vierstelliger Betrag abgenommen",1
Der italienische Diplomat Filippo Grandi übernimmt den schwierigen Posten von Guterres,1
"Landesrat Hans Mayr tritt aus der Partei aus, bleibt aber als parteifreier Landesrat in der Regierung",5
"In Nordaustralien baut eine Firma kostbares Sandelholz an und verwirklicht damit eine Vision, von der Politiker seit 200 Jahren träumen",1
Polizei sucht nach Zeugen,1
Paket am Gepäckträger wurde als verdächtig eingestuft,1
"Deutsch-Grieche erhält einen Dreijahresvertrag beim deutschen Bundesligisten: ""Möchte mich weiterentwickeln""",4
Hackerteam erzielt große Fortschritte innerhalb der ersten zwei Monate seit Start des Projekts,0
Hersteller nutzte weitgehend das gleiche Kartenlayout und ließ sich auch sonst wenig Neues einfallen,0
Europaskeptisch sind in Nord- und Osteuropa eher linke Wähler,5
"Die ehemalige ÖVP-Frauenchefin über den frauenpolitischen Backlash, mächtige Männerzirkel und das Problem der ÖVP mit den Frauen – nein, umgekehrt: das Problem der Frauen mit der ÖVP",5
'Centrice Real Estate zum Verkauf ausgeschrieben – Österreich soll Bayern-Vergleich abändern wollen,3
Nachbarn bemerkten Verwesungsgeruch – Kein Hinweis auf Fremdverschulden – Frau versorgte pflegebedürftigen Partner,1
"""Focus"" hingegen sieht keinen Grund, sich für sein Cover mit nackter Frau und dunklen Handabdrücken zu rechtfertigen",6
Das 25,8
Steinhauser: Durch oftmals schnelle Anwendung der Anti-Terrorparagrafen können Bürgerinnen ins Visier geraten,5
Nun wird auch Mitgliedschaft im Weltverband FIFA angetrebt,4
US-Justiz hatte Auslieferung wegen eines Sexualverbrechens in den 70er-Jahren beantragt,1
In Deutschland mit 27 Prozent der Nutzer stärkste Zurückhaltung aller EU-Staaten,0
28-jähriger Täter flüchtete nach Familienstreit auf offener Straße mit Auto,1
Gerichtsgebühren in einigen familienrechtlichen Verfahren wurden deutlich gesenkt,5
90 Prozent der Bäume stammen aus Österreich,1
EU-Kommission: Auswirkungen solcher Maßnahme zum Kampf gegen Steuervermeidung werden geprüft – Ende März erste Ergebnisse,3
Erste Anhörung hinter verschlossenen Türen – Sawtschenko drohen bis zu 25 Jahre Haft,2
Der Gesamtmarkt wog mit 760 Millionen Euro brutto im Vorjahr etwas weniger als 2014,3
"Trotz konfliktreicher Verhandlungen will der Bürgermeister Rot-Grün ""aller Voraussicht nach"" am Samstag beschließen",5
"FPÖ will ""knapp 24 Stunden sprechen"" und das ""bis Samstagmittag"" durchziehen – Beschlussfassung durch Rot-Grün wird verzögert",1
"Bitte vor der Lesung aufs Klo gehen, danke",8
Sollten in Wiener Einrichtungen gebracht werden – Hacker fordert Konsequenzen – ORS weist Kritik zurück,1
"FPÖ bringt Klage wegen Ehrenbeleidigung ein, weil der Grünen-Politiker über die Ähnlichkeit eines unbekannten Täters auf einem Fahndungsfoto spekuliert hatte",5
Ein Army-Shop-Betreiber mit Nähe zu den Identitären sollte einen Stand in der Jansa-Kaserne betreiben,1
Interne Daten aus Präsentation heizen Gerüchte um kleines iPhone wieder an,0
Tatverdächtiger von Stahlteil tödlich am Kopf getroffen,1
"'Das Bundesverwaltungsgericht hat den Bescheid der FMA aufgehoben, in dem sie die Abberufung der Meinl-Chefs wegen Unzuverlässigkeit verfügt hat",3
"In unserem Game-Talk wollen wir von Ihnen wissen, wie Sie zu Games von gestern stehen",0
"Polizeisprecher: ""Hätte noch schlimmer kommen können""",1
"Tabellenführer aus Salzburg zu Gast bei den Riedern, die sich im Aufwärtstrend befinden",4
Nur 15 Prozent wollen autonom fahrende Autos,0
Unter der Regie des neuen alten Trainers gelingt mit einem 1:0 gegen Sturm Graz der erste Saison-Sieg,4
'Lauda schüttet ein Füllhorn finanztechnischer Weisheiten über die Leser aus,6
"US-Ökonom und UNO-Berater möchte, dass Unis ""nach draußen gehen"" – Kritik an Orientierung an Fachgrenzen und wissenschaftlichem Mainstream",5
Syrische Beobachtungsstelle für Menschenrechte: erneut auch Zivilisten unter den Todesopfern,2
Haus von palästinensischen Attentäter zerstört,2
"Ein 16-Jähriger soll einen 50-Jährigen erstochen haben, acht Afghanen und vier Türken sind in Salzburg angeklagt",1
Die CEE-Länder scheinen sich von den globalen Schwellenmärkten abzukoppeln,3
Beschwerde des Ex-Handelsgerichts-Präsidenten abgewiesen,5
"""Wenn die Musi""-Jubiläum verfehlt mit sommerlichen 575",6
Platz 27 auf der Liste bekannter Rekord-Rohdiamanten,7
"Forschern ist es gelungen, die Menge des Wasser abzuschätzen, das durch Bruchzonen im Meeresboden verschwindet",7
In den USA kostet das neue iPhone SE 399 Dollar – in Europa ist es ab 479 Euro zu haben,0
Die Männer sollen Anschläge geplant haben,2
"Die Themen waren Soziales, Integration und Kampf gegen Steuervermeidung",2
"Der Körper ist für Berlinde De Bruyckere ein Mittel, um universelle Fragen und die Menschheit im Allgemeinen zu thematisieren",8
Österreicher steuert bei 3:1 der Schweizer in Posen nach seiner Einwechslung einen Treffer zum Erfolg des Schweizer Meisters bei,4
Präsident Moser warnt vor Folgen der Budgetknappheit und lässt Kandidatur für Bundespräsidentenwahl offen,5
Der zentrale Arktische Ozean hatte sommerliche Oberflächentemperaturen von vier bis neun Grad Celsius,7
Letzte Auftritte am Freitag in Wien – Beide Kandidaten optimistisch,5
Wild geht es auf Chinas Aktienmärkten nicht erst seit dem Börsencrash im Juli zu – auch oder gerade weil der Staat das Geschehen bestimmt,3
Petitionsausschuss des Gemeinderats sprach sich einstimmig für Erhalt der Wiese nördlich des Tel Aviv Beachs aus,1
"Italiens Zeitungen sind in der Krise, die Fusion von ""La Stampa"" und ""La Repubblica"" bringe eine weitere Medienkonzentration, sagt der bekannte Journalist",6
Niederlage in zwei sehr engen Sätzen in erster Runde in Halle – Misslungene Wimbledon-Generalprobe für Nadal in Queens,4
"'Auch ""Report"" konnte mit 836",6
Schauspieler will Kampfsportschule in Belgrad eröffnen,8
Der Vorarlberger Kinder- und Jugendanwalt Michael Rauch präsentierte seinen Jahresbericht und sparte nicht mit Kritik,1
"Häftlinge seien in Österreich zu lange eingeschlossen, kritisiert das Anti-Folter-Komitee des Europarats",5
55-Jähriger wollte Gleise vor Bahnübergang überqueren,1
Das bekannte Game jetzt im Kino: Die wütenden Vögel werden in Therapie geschickt,8
Kooperation könnte Vorbild für die Branche sein,0
Andreas Segal (46) folgt zum Jahreswechsel auf Ronald Roos und wird zugleich Vize-Vorstandschef,3
Elektronikkonzerne wittern Milliarden-Geschäft –  Gesundheitsdaten nach dem Aufwachen,0
Zwei Männergruppen gerieten aneinander – Kampfhund auf Polizisten gehetzt,1
'Rund die Hälfte aller jungen US-Amerikaner soll bereits wortlos sitzengelassen worden sein – Dating-Apps als Auslöser,0
Gea-Hersteller Heini Staudinger verweigert die Zahlung einer Geldstrafe von 2,3
Angeblich soll weitere Züchtigung erlaubt worden sein,2
28-Jähriger festgenommen,1
"Spinnenmännchen setzen oft auf Sabotage, um Konkurrenten auszubooten – die de Spezies Larinia jeskovi sind dabei besonders rabiat",7
Ab 6,6
PwC-Studie: 2020 werden 85 Prozent der Industriebetriebe auf Industrie 4,0
Liefert kurze und akkurate Beschreibung zu dem Thema,0
Auch Wehrdienstverweigerer sollen straflos davonkommen,2
"Österreichische App ""Runtastic"" laut Apple beste ""Apple Watch""-Anwendung",0
"Patente geben Einblick in Bandbreite von Ideen, die der Suchmaschinist entwickelt hat",0
"Warum die Notenbanken für Regierungen in die Bresche springen müssen, erklärt Markus Koch, TV-Korrespondent von der Wall Street",3
Mindestens zehn Tote – Präsident Rabbo Mansur floh im Hubschrauber,2
"Mohamed Alloush ""am Weg"" nach Genf",2
Ein 16-jähriger Palästinenser soll die Tat gestanden haben,2
Überwiegender Teil der Beschuldigten hat laut Staatsanwaltschaft Köln ausländerrechtlichen Status,1
"Der Ex-US-Zentralbankchef war fast zwei Jahrzehnte lang der mächtigste Geldpolitiker der Welt, die Krise hat den Ruf ramponiert",3
Liste der Oppositionsführer gefordert,2
Unterlagen eines internen Trainings öffentlich zur Verfügung gestellt,0
Insgesamt sollen 14,0
"Ab Freitag 100 Soldaten zusätzlich, österreichweit unterstützen 1",1
Aktionäre der Deutschen Börse sollen knappe Mehrheit der Anteile halten,3
Von Bundesländer-Ergebnissen bis Testformat,5
"Sieg in Chanty-Mansijsk an Deutschen Schempp – Vortagessieger Eberhard fiel weit zurück, Eder stark verbessert",4
'Der Stickoxidausstoß auf der Salzburger Stadtumfahrung ist durch die Tempobeschränlung um neun Prozent gesunken,1
Parlamentspräsident Schulz: Türkei könnte historische Chance verspielen – Davutoglu rechtfertigt Vorgehen mit Putschvorwürfen,2
Chef der Organisation für das Verbot von Chemiewaffen verdächtigt ehemalige irakische Soldaten,2
Kleiner Chip macht Türöffner via App steuerbar – Finanzierung per Kickstarter,0
DFB-Team verbrachte Nacht nach 0:2-Niederlage gegen Frankreich im Pariser Stadion St,4
Armee kündigt eine Offensive auf die IS-Hochburg Raqqa an,2
"US-Forscher glauben auf ein allgemeingültiges ""Nicht-Gesicht"" gestoßen zu sein, das Verneinung und Ablehnung begleitet",7
Europäische Erstaufführung von William Bolcoms Oper nach dem Roman von Frank Norris am Linzer Landestheater,8
Opfer der Hazara-Minderheit aufgereiht und getötet – Taliban distanzierten sich,2
'Anzahl der Beschäftigten soll auf mehr als 330,0
"Abstimmung werde als ""dunkler schwarzer Fleck"" in Erinnerung bleiben",2
Türkischer Regierungschef will Container für Hunderttausende,1
Außenminister Lawrow trifft am Montag OSZE-Generalsekretär Zannier,2
"Mitglieder der Gruppe ""Jugend für das Leben"" besuchen Schulen",5
"'Regisseurin Tatjana Gürbaca entwirft für Richard Strauss'' Oper eine düstere Welt, in der der Krieg vieler Epochen seine Spuren hinterlassen hat",8
"'Wo sind die Amerikaner, lautet eine Frage in der Panama-Affäre",3
Verdreifachung der Leistung in Benchmarks – Release am 26,0
"Das ÖFB-Team gastiert in Schweden, um sich auch ganz offiziell für die EM in Frankreich zu qualifizieren",4
"Ja zur harten Asyl-Linie oder keine Koalition mehr, fordert die ÖVP vom künftigen Bundeskanzler",1
Haslauer: Koordinationstreffen Länder mit Bundesregierung erst am 20,1
"Thema bei Termin am Mittwoch: ""Fremde Tatverdächtige"", Sexualdelikte sowie Anstieg bei ""kleinstkriminellen"" Taten",1
"Guardiola lässt eigene Zukunft offen, rechnet mit Schweinsteiger und gibt sich bezüglich Di Maria zurückhaltend – Aussprache mit ehemaligem Teamarzt Müller-Wohlfahrt",4
Wie gefällt Ihnen das Album? Geben Sie Ihre Wertung ab und sagen Sie uns Ihre Meinung!,8
Ambitioniertes Weltraumspiel braucht noch etwas länger für die Fertigstellung,0
Der Industrielle Hans Peter Haselsteiner soll mit anderen Investoren den Flughafen übernehmen und sanieren,3
Technisches Mittel soll Einblendungen trotz Werbeblocker erlauben,0
"Kanadischer IT-Konzern registrierte die Adresse ""androidsecured",0
"Tsipras kritisierte Währungsfonds als ""nicht konstruktiv""",3
"Vorsitzender Pischinger: ""Geht völlig an unserem Auftrag als Gewerkschaft vorbei""",5
Netzwerkwurde häufig für illegale Waffenverkäufe genutzt,0
Bereinigt Performance-Probleme bei einzelnen Geräten – Für einzelne Nexus-Geräte,0
Malaysischer Minister beruft sich auf Airline,1
"Die Einsprüche gegen die Anklage in der Causa VCP-Honorar wurden abgewiesen, Heinrich Pecina muss sich wegen Anstiftung zur Untreue verantworten",3
"Die Zahl der Firmeninsolvenzen ist stark zurückgegangen, anders sieht es bei Privatinsolvenzen aus",3
'Der Bürgermeister Roms ist über fragwürdige Spesenabrechnungen gestolpert und zurückgetreten,2
Der Wiener Künstler protestiert mit einer Schweigeminute gegen das Versagen der Politik im Umgang mit Asylwerbern,8
Im Mai musste die Labour Party eine Niederlage einstecken,2
"Unicef: 1,7 Millionen Minderjährigen droht Mangelernährung",2
"Aktualisierung des 21,5 Zoll großen Modells schon länger her",0
Der NSA-Whistleblower war Thema bei der Debatte der demokratischen Präsidentschaftskandidaten,0
"Verbesserte Schnelllade-Funktion, 802",0
"ÖVP Wien ist für Gesamterfolg der Partei entscheidend, sagt der neue Landeschef",5
"Da Rechte allerdings öffentlich sind, könnte gleichzeitig Konkurrenz durch andere Studios entstehen",0
"Rapid freut sich im Cup erneut auf Amstetten, Ried spielt wieder gegen den WAC und die Pflichtübung der Austria heißt Wels",4
Microsoft bedient deutlich mehr Nutzer als nur die Windows Insider in den ersten 24 Stunden,0
"Welche Songs, Künstler und Genres man am meisten gestreamt hat und wie lange",0
Der UNISTANDARD hat sich die Bildungspolitik hinter den Menschen im Rennen um die Hofburg angesehen,5
CSU-Innenminister Joachim Herrmann macht Druck auf Bundesregierungen,1
In Österreich waren Mitte 2014 etwa 325,1
"Laut ""Winfuture"" optische Anpassungen und teilweise neue Funktionen",0
Jobs im Amtsblatt ausgeschrieben – Gesamtprojekt kostet 2016 etwa zehn Millionen Euro,6
"Die Wahl zum Bundespräsidenten, einfach erklärt: Der Verein Leicht Lesen übersetzt komplizierte Politiksprache",5
Manifestationen zweier Gruppierungen waren friedlich verlaufen,5
Vorarlberg hat das Netzwerk europäischer Schutzgebiete erweitert,1
Fachleute warnen aber vor womöglich großem Einfluss neuer Systeme im Handel,3
Vestager: Doppelbesteuerungsabkommen dürfen nicht als Rechtfertigung für doppelte Nichtbesteuerung genutzt werden,3
"Periodenüberschuss erhöhte sich gegenüber Vorjahr geringfügig von 25,2 auf 25,3 Millionen Euro",3
"Seit Jahresbeginn gilt in Deutschland eine Lohnuntergrenze von 8,50 Euro",3
Der Prozesstermin ist noch offen,1
Österreichs Team disqualifiziert – Platzer im Einzel Zwölfte – Alle Titel an Deutschland,4
Ärger über die Grenzziehung in Europa leitet Josef Schützenhöfer direkt ins Malen um,5
Bürgermeister von Granada festgenommen,2
Öffentliche Verhandlung vor dem Verfassungsgerichtshof,3
"Eine 26-jähriger Syrer soll den Brand gelegt und das Gebäude dann mit Hakenkreuzen beschmiert haben, um von sich abzulenken",1
Die Dornbirner Bürgermeisterin Andrea Kaufmann (VP) und Landesrat Johannes Rauch (Grüne) wollen weiter restriktiv gegen Notreisende vorgehen,1
"Alaba, Hirscher, Thiem, Gruber, Wiesberger dürfen sich Hoffnungen machen",4
"""Angelique"" im ORF-2-Hauptabend mit 290",6
Der Clip wurde im Netz bereits millionenfach angesehen – Passanten pöbeln Pärchen an,0
Pool-Sieger bestreitet im Juni 2016 Play-off gegen EM-Teilnehmer,4
Polizei setzt Tränengas und Wasserwerfer ein,2
"Plan bei Fußgängerkonferenz ""Walk 21"" vorgestellt, die noch bis Freitag in Wien tagt",1
"Bei der ""Wahlfahrt"" geht es nicht um ""Haha, reingefallen!"", sagt die ORF-1-Infochefin",6
"""NÖN"" nannten als Grund medial negatives Bild nach Vorfall in Wiener Neustadt",8
'In Großbritannien würden bei einem Austritt aus der EU die Rechtsgrundlagen für zahlreiche Industrien wegfallen,3
Vizepräsident der EU-Kommission Ansip: Keinerlei Rechtfertigung mehr für weiteres Verzögern,0
Das iPad Pro könnte der finale Todesstoß für das einstige Vorzeigegerät sein,0
"Damit kein anderer als der maronitische Exgeneral Michel Aoun zum Präsidenten gewählt werden kann, boykottiert die Hisbollah die Parlamentssitzungen",2
Seit zweitausend Jahren gilt Hundefleisch als koreanische Delikatesse,1
Stadt liegt 140 Kilometer westlich der IS-Hochburg Sirte,2
Wegen absichtlicher schwerer Körperverletzung,1
"Plant, noch ungenannt, ""Neues"" – Anteile abgegeben",6
Nach mutmaßlicher Zahlung an Kolobnew für Sieg in Lüttich,4
Dem Mann drohen in Slowenien bis zu drei Jahre Haft,1
"'Ankara bestellt US-Botschafter ins Außenministerium ein – Washington weigert sich, die syrischen Kurden der PYD als Terrorgruppe zu betrachten",2
Ankara hinderte 2015 nach eigenen Angaben 91,1
"Für sieben Märkte wurde kein neuer Eigentümer gefunden – Obi übernimmt 68 Märkte, Hagebau sicherte sich sechs Märkte, Hornbach einen",3
US-Musiker gastiert am 24,8
Langfristig betrachtet wirken die Wachstumsaussichten im Bereich Gesundheit vielversprechend,3
FP-Präsidentschaftskandidat: Nur Beitragszahlern soll geholfen werden,5
Chinesischer Forscher untersucht die Entstehung des Y-Chromosoms,7
"Früherer DFB-Chef wurde 82 Jahre alt – Von 1975 bis 2000 war er Präsident des VfB Stuttgart – Niersbach: ""Prägende Figur""",4
Regierung begründet Maßnahme mit Ausnahmezustand nach Anschlägen,2
Tourneestart der US-Band in Paris,8
"'Scharfe Kritik an Tschechien, Polen und baltischen Staaten – ""Wie soll denn Dublin funktionieren?""",1
Autorin Gisela Burckhardt warnt vor von Unternehmen selbst geschaffenen Gütesiegeln,1
Portal stellt Informationen zu Politikern bereit – Bei Wien-Wahl: Keine Quereinsteiger bei Rot und Grün,5
"Wer älter ist, darf auch länger urlauben – egal, wie lang er oder sie schon bei der Gemeinde arbeitet",5
"Zufriedene Gesichter an den Zapfsäulen, Angst bei den Erzeugern",3
Smartphones und Tablets werden jedoch Konsolen nicht ersetzen,0
"Laut Sprecher der Staatsanwaltschaft ""Kein Fremdverschulden""",1
Ein burgenländisches Start-up will mit Flugdrohnen Solaranalgen analysieren und Stare vertreiben,7
"Ministerpräsident Medwedew besucht die Insel Iturup, Japans Außenminister Fumio Kishida sagt Moskau-Besuch ab",2
Mit einem Wiedererwachen der berühmten Sonde wird nicht mehr gerechnet,7
Ein Mann konnte gerettet werden,1
"Zwölf Angreifer der Terrormiliz Al-Shabaab, fünf Zivilpersonen und fünf Sicherheitsleute",2
Fall sorgt seit Monaten für politische Turbulenzen in dem Schwellenland,2
"'In Spanien häufen sich die Fälle, in denen Kunstschaffende aufgrund von Antiterrorgesetzen gerichtlich verfolgt und mit Haftstrafen bedroht werden",2
ThingMaker wird in Kooperation mit Autodesk entwickelt – Steuerung über Android- und iOS-App,0
"36-jähriger Mann von Schütze verfolgt und am Gesäß getroffen, unbeteiligter Bub angeschossen",1
Hauptverdächtiger wartet in der Schweiz auf Auslieferung,1
Die türkische Regierung geht gegen prokurdische Oppositionsvertreter vor,2
Sie könnte eine Fläche von 4,1
"Volkspartei diskutiert Szenarien, Neuwahlen will aber niemand anzetteln",5
Installation muss allerdings bestätigt werden - bei Besuch von Erotik-Websites,0
Schwere Verletzung befürchtet – Euro-Teilnahme in Frankreich als krönender Abschluss für den DFB-Kapitän in Gefahr,4
Ein aktuelles Buch zeigt am Beispiel des frühen 19,7
Noch keine Entscheidung über Gründung einer neuen Partei,2
Maskierter stach auf Schüler und Lehrer ein – Ein Bub und ein Lehrer starben – Täter von Polizei erschossen,1
Pferdegespann erst nach über einem Kilometer von Polizisten angehalten,1
Neue fünfteilige Quizshow-Reihe für den Sommer geplant,6
"Seehofer sieht Koalition in ""sehr ernster Lage""",1
Europacup-Debüt führt das Team von Didi Kühbauer nach Weißrussland,4
"Die Regierung ermöglicht es den Banken durch einen Erlass, ausständige Darlehen rascher einzutreiben",3
"Erster Titel der neuen Saison geht an den Pokalsieger, der erst in der letzten Minute den Ausgleich geschafft hatte",4
Japanisches Start-up will Spielgefühl vergangener Zeiten wiedererwecken,0
Israel skeptisch – Fabius drohte mit Palästina-Anerkennung,2
Hochwasserwelle überflutete Altenheim nahe Antibes – Valles sagte Hinterbliebenen Unterstützung zu,1
"Kammer gab im ersten Quartal für Anzeigen fast dreimal so viel aus wie im Vorjahr, Zahlen in Salzburg und Vorarlberg hingegen rückläufig",5
Landespartei erstattete Anzeige wegen Vandalismus,5
