text,label
"Britische Astronomen entdecken neue Zwerggalaxie, deren Schicksal bereits besiegelt ist",7
End-to-End-Verschlüsselungslösung Secomo mit TU Graz entwickelt,0
Stylianides: 15,1
"Serienstar aus ""Law & Order"" wollte 2008 US-Präsident werden",6
"Minus beim BIP von 0,9 Prozent im dritten Quartal",3
VW-Luxusmarke will 2018 ersten SUV auf den Markt bringen,3
Franz Hochstöger kandidierte bei der OÖ-Gemeinderatswahl in St,5
Heftige Kämpfe an der Grenze,2
Gunnlaugsson musste wegen Panama-Enthüllungen sein Amt aufgeben,2
Zivilschutz riet wegen Wintereinbruch von unnötigen Autofahrten ab,1
'Juventus Turin  vor zwölftem Liga-Sieg in Folge,4
Sicherheitsdienstleister Avast sieht wachsendes Problem und wenig Reaktion von Microsoft,0
"Bereits auf CES und MWC präsentiert, DualSIM-Unterstützung als neues Feature",0
"Luftwaffenchef: Ziehen ""jede mögliche Bedrohung in Betracht""",2
Asylnovelle noch nicht auf Tagesordnung,5
Dient unter anderem zur Aufzeichnung von Videoinhalten für VR-Brillen,0
Fälscher werden bei Nachahmungen von Markenprodukten immer schneller,3
Fachhochschulen wollen ihre Studierenden zum Gründen ermutigen,5
Keine Einigung auf verpflichtende Volksentscheide – Opposition und Volksvertreter enttäuscht,5
Von Mazedonien bis Slowenien wurde ein Flüchtlingskorridor eingerichtet,1
Finanzexperten erwarten Aufstieg der Cyberwährung,0
Informelles Treffen mit Abgeordneten und Aktivisten in Doha,2
Demo ab sofort verfügbar,0
Heinisch-Hosek sieht keine gravierenden Probleme mit Flüchtlingskindern,5
Ende-zu-Ende-Verschlüsselung sperrt auch Hersteller selbst aus – Basierend auf Signalprotokoll,0
"Sein ""Werther""-Solo hat seit der Premiere 1974 die Welt umrundet",8
Möglicher Verkauf von Kampfjets an Teheran – Kritik aus Israel,2
Fünf weitere Personen befinden sich im Spital,1
Achievement-Liste gibt Einblicke in die Geheimnisse des Spiels,0
Konzern wollte dem chinesischen Künstler keine Steine liefern,8
Militäroperationen und Angriffe von Aufständischen sollen enden,2
Leopold-Museum bietet Mayländer-Erbin bei Vergleich fünf Millionen Euro,8
Österreicher-Duell an Raffls Flyers,4
DD-WRT und Co,0
Sonderbriefmarke mit Kaiser Karl IV,2
Mehr als 100 alternative Währungen gibt es in Europa,3
Sebastian Prödl ist in der Premier League angekommen,4
Programmierer-Treffen in Wien und Berlin soll Software-Lösungen für Hilfesuchende produzieren,0
Cameron präsentiert auf EU-Gipfel eigene Reformideen,2
Nachfolgegerüchte kreisen um Tom Hiddleston,8
Nach Heimniederlagen am Dienstag auswärts gefordert,4
"Feuer auf Lagerplatz ausgebrochen, 90 Feuerwehrleute waren im Löscheinsatz",1
Der ÖVP-Bund drängt zum wiederholten Mal auf mehr unternehmerische Freiheit,5
'Die Verhandlungen zu dem umstrittenen Abkommen werden fortgesetzt,3
'Neue Werbekampagne des Mobilfunkers thematisiert Kritik und Häme,0
Autos dürfen vorläufig nur 20 Liter tanken,2
Forscher untersuchten Verhaltensänderungen der Bakterienart Klebsiella Oxytoca bei Ressourcenmangel,7
12,1
Vier Niederlagen für den menschlichen Champion,0
36-Jähriger gewinnt Bergankunft auf 15,4
Aktion von FPÖ-Stadtrat schade dem Ansehen der Stadt,1
Der 1,0
Bisher waren die Berichte der EU-Grundrechteagentur zur Flüchtlingslage vertraulich,1
Der 44-Jährige ist Präsidentschaftskandidat der FPÖ,5
Am Dienstag konferieren die EU-Innenminister zu Flüchtlingsquoten,1
Vorläufiges Endergebnis mit Mandatsverteilung,5
'Bis November soll bei Unicredit der Jobabbau-Plan stehen,3
Partei zieht Bilanz über Obama-Besuch und entscheidet über Führungsspitze,2
Vereinbarung von Ende September soll in drei Etappen umgesetzt werden,2
Offener Brief in römischer Tageszeitung,1
Im Nahen Osten werden schwere Hitzewellen häufiger,1
"Verfassungsgericht: Ausschluss von Zeugenbefragung trifft Dobernig, nicht dessen Anwalt",3
Mehr Abo-Kunden,0
Verstärkte Merchandising-Aktivitäten geplant,4
"'""Mario Maker"" lässt noch dieses Jahr Jump''n''Run-Levels erstellen",0
Insgesamt 1,3
Islamistische Al-Shabaab-Miliz bekannte sich zu dem Attentat auf ein Hotel,2
Pekoll als 20,4
Beobachter: Ausmaß der Schäden an Baaltempel noch unklar,2
Debatte demokratischer Präsidentschaftsbewerber in den USA,2
Bundeswettbewerbsbehörde will Untersuchung starten,3
"NGO bittet Staatsoberhaupt, Asylgesetz mit umstrittener Notverordnung nicht zu unterzeichnen",5
Als erster amtierender US-Staatschef,2
'Der Bushmann soll kein Bushmann mehr sein,8
"Sonntag statt ""Pressestunde"" - mit Föderl-Schmid, Brandstätter, Weissenberger, Pandi",6
Militärallianz um Saudi-Arabien flog Angriff auf Houthi-Rebellen,2
Paläontologen entdeckten in Brasilien die Überreste eines winzigen kreidezeitlichen Vogels,7
Gesundheitssparte wächste stark,3
Vorzeichen für Inszenierung hätten sich aufgrund der großen Fluchtbewegung verändert,8
Zweiter Platz in der Renault-2,4
Präsident Hadi warf Khaled Bahah Scheitern vor,2
Prähistorischer Ableger der Action-Serie bringt Neuerungen und Altbekanntes,0
Dem Bildvisionär ist im Linzer Moviemento eine umfassende Retrospektive gewidmet,8
Russland ist erste Adresse neuer Kohlenwasserstoffvorkommen,3
Am Dienstag um 20,6
Eine der größten Geldspritzen für Start-ups,0
Kooperation mit FH für Wiederbelebung angeregt,5
Wahlsiegerin will vorerst Vertrauensperson für Präsidentschaftswahl nominieren,2
"""Russischer Präsident will mir Staatsbürgerschaft verleihen""",2
23-Jähriger brach laut Polizei in Appartement ein,4
Nachbar bemerkte Verwesungsgeruch – Polizei spricht von natürlichem Todesfall,1
Erlöse um acht Prozent geschrumpft,0
Ankara fürchtet Ausweitung des Kurden-Gebietes,2
Justizminister Ziobro will gegen Gerichtsurteil in Berufung gehen,1
93-jähriger Bandleader war seit längerem krank,8
"Stellt Sicherheit in Frage, sieht aber steigende Bedeutung für Assistenzsysteme",0
Reaktion auf japanische Opfer bei Anschlägen,2
Sehenswerter Last-Minute-Treffer von Standfest für den WAC,4
Kärntner brach sich am Samstag zwei Brustwirbel,4
Digitale Medien für mobile Nutzer als Entwicklungsziel,0
Verdächtige sollen extremistischen Gruppierungen angehören,2
Sie haben abgestimmt: Die erste Ausgabe widmet sich Hemingways Klassiker,8
Tsakalots wie gewohnt bei Gläubiger-Verhandlungen,3
"Der Genetiker gilt als ""Vater"" des Bildungskompasses",5
Forscher untersuchten Ausgrabungsstätten aus der Schnurkeramischen Kultur Mitteleuropas,7
Fahne wurde von Arbeitern der Stadtgemeinde entdeckt und entfernt,1
Ökonomen skeptisch,3
Männer grillen gerne,1
Herausgeber ist die Schweizer Onlinemarketing-Agentur Mindpark – Auflage von 200,6
"""Ich bin jemand, der die Wahrheit sagt""",2
Unternehmen dürfte Surfverhalten von nicht registrierten Internetnutzern nicht auswerten,0
'Europas Aktienmärkte konnten schwere Kursverluste im Tagesverlauf noch reduzieren,3
Absichtserklärung in St,3
Ermittlungen gegen stellvertretende Bürgermeisterin Lu Xiwen,2
Hauptstraße Avinguda Meridiana in Barcelona über mehrere Kilometer voller Menschen,2
Landesweite Favoriten Clinton und Trump könnten Fehlstart erleiden,2
45-Sekunden-Beiträge sollen keine Listen von Namen mehr enthalten,8
Angebot im Zusammenhang mit dem beantragten Delesting,3
Japanerin gewinnt auch Sonntag-Konkurrenz in Garmisch vor der ÖSV-Adlerin,4
Proteste vor Verfassungsgericht,2
Täglich eine Stunde mehr aktueller Sport ab 26,6
Regierung Tsipras fordert Erklärung zu angeblicher Verhandlungstaktik,3
Wien/Klagenfurt – Kärnten-Tage finden diese Woche im Hypo-U-Ausschuss statt,3
Nutzer können Patenschaften übernehmen oder treffsicher spenden,0
"""Wall Street Journal"": Neue Version auf beruflichen Einsatz ausgerichtet",0
Über 35 Grad am Wochenende möglich,1
Österreicher verbringen knapp neun Stunden täglich mit Medien,0
Tochterfirma ForwardWorks soll Marken aus dem PlayStation-Universum nutzen,0
"Die italienische Tageszeitung ""Tuttosport"" lässt es in der Gerüchteküche brodeln",4
Vorstand schließt Erweiterung des Werkes aus heutiger Sicht aus,3
Gebeine stammen von einer jungen Frau aus dem 16,7
"Hätte Telekom nicht ""wegschwimmen"" lassen",0
Tränengas gegen Demonstranten am Platz der Republik,2
"Nachfolge noch nicht geregelt: ""Dafür werde ich eine Weile brauchen""",4
Programm soll auf andere Länder ausgeweitet werden,0
"""World Science Conference Israel"" findet von 16",7
Zuma will Kosten der Luxussanierung seiner Privatvilla teilweise zurückzuzahlen,2
Premiere bei der RTL-Show von Günther Jauch,6
Entscheidung um die Ausschreibung soll gefallen sein,6
21-Jähriger will Todesurteil nicht hinnehmen,2
Ohnehin hohe Preise auf dem Wohnungsmarkt von Rio steigen weiter,3
"Antrag auf Halbstrafe bewilligt, Bewährungszeit mit drei Jahren festgesetzt",3
"Die Zeitschrift ""Connect"" testete österreichische Handynetze",0
Band geht nach der Südamerika-Tour ins Studio,8
Keine neuen Gebote mehr für zwei wichtige Frequenzbereiche,0
Zwei Löschfahrzeuge vernichtet,1
Identität der Reisenden kann nicht lückenlos festgestellt werden,2
"13 Polizisten verletzt, zwölf Demonstranten festgenommen",2
"Schweizer sei ein ""Heuchler und Lügner"" – Noch-FIFA-Boss beklagt Vorverurteilung",4
Bosnische Präsidentschaft entschuldigt sich – Belgrader Außenministerium reicht Protestnote ein,2
Al-Kaida: Geiselnahme in Bamako Aktion mit Al-Mourabitoune,2
Früher brannte man CDs,0
Bisher wurde die Waffenruhe dort weitgehend eingehalten,2
Frankreichs Staatschef sieht sich nach leichtem Aufschwung im Aufwind,2
Ausgewählte Tweets zu Dietrich Mateschitz und Servus TV,6
'19-jähriger Jockey siegt mit sechs Längen Vorsprung,4
"'Die deutsche Industrie schwächelt, die Baukonjunktur kommt nicht in Schwung",3
Parlament in Kiew billigte Budget für das kommende Jahr,3
Auf Grund des Datenschutz gibt es keine Angaben zu Vorwürfen,1
Nato lässt 12,2
Johannes Paul II,1
Sanfter Relaunch der süßen Botschafterin der Stadt,1
Johannes Griss will seiner Mutter ein Geschenk bereiten,5
Testbetrieb soll noch in diesem Jahr losgehen,0
Titelverteidiger FC Sevilla gegen Donezk,4
Bis zu 2,5
'Beide Clubs erreichten wie im Vorjahr k,4
Chef der Privatbahn NTV Flavio Cattaneo ist Favorit,0
Letzte Enquetesitzung am 16,5
"Angeklagter bezeichnet sich als ""Hitleristen"", will aber kein Nazi sein",1
Bruder bestreitet jahrelanges Wegsperren,1
Investoren reißen sich um den Hafen,3
Österreichs größte Sportveranstaltung bewegt wieder einmal die Massen,4
Microsoft entwickelt geeignete Versionen für den chinesischen Markt,0
Über helfenwiewir,6
Beim Landesgericht Klagenfurt – Trotzdem will man verhandeln,3
"'Puffottern können wochenlang reglos verharren, um dann blitzschnell zuzuschlagen",7
Mehr als eine Million Briten leben im Süden Spaniens,3
"Georg Kapsch, Präsident der Industriellenvereinigung, ist strikt gegen Obergrenzen",5
"Apple weigert sich weiterhin, für FBI wichtige Sicherheitsfunktionen auszuhebeln",0
Kilian Kleinschmidt ist gegen Obergrenzen für Flüchtlinge,1
Der Ostukraine-Krieg hat viele ihrer Geschäfte zunichtegemacht,2
Deutschland prüft Asylanträge von Syrern wieder einzeln,2
Rechtsstreit um Anteile am Milliardenvermögen des österreichischen Waffenproduzenten,3
Managing Director geht mit Jahresende auf eigenen Wunsch,6
Kügelchen von leicht unterschiedlicher Größe kristallisieren schneller,7
Neues System unterstützt mehrere biometrische Verfahren zur Anmeldung,0
Bei den Nationalratswahlen in der Schweiz tritt eine Künstlerliste an,8
Angriff eines Palästinensers in großem Büro- und Geschäftszentrum,2
Fehlerhafte Programmierung ermöglicht Entschlüsselung gesperrter Daten ohne Zahlung,0
"Bürokratie, Steuerlast, Reformstau dämpfen laut Umfrage die Investitionslust österreichischer Manager",3
Tote und Verletzte bei Gefechten zwischen Polizei und rechtem Sektor,2
"Polizeidirektor: ""Können diesen Anordnungen nicht nachkommen""",1
Offenbar klarer Sieg mit über 70 Prozent,2
"Die Arbeitnehmer beklagen Sturheit, die Unternehmer fühlen sich schikaniert",5
Mainz 05 hat Bayern München auswärts mit 2:1 geschlagen,4
Neue EU-Datenschutzverordnung und Hassposting-Abkommen mit Deutschland,0
"'""Lügenpresse""-Vorwürfe gibt es auch in den USA, sagt Brooke Gladstone",6
Generalstaatsanwaltschaft prüft mögliche Auflösung von Kotlebas Volkspartei – Unsere Slowakei,2
Vizeaußenminister erwartet Abschlussbericht der Atomenergiebehörde,2
'Arthur Schnitzlers Einakter im Schauspielhaus Wien,8
Erste Ergebnisse der Magnetospheric Multiscale Mission der Nasa liegen vor,7
Binärmodul ungefragt installiert – Google reagiert auf Kritik mit Deaktivierung,0
"Sie bezahlen dafür rund 2,5 Milliarden Euro",0
Bisher beste ATP-Platzierung stellt Niederösterreicher als 18,4
Bioinvasoren gefährden die einheimische Tierwelt auf den Antipoden-Inseln,7
Experimenteller Twitter-Bot fiel mit rassistischen und sexistischen Nachrichten auf,0
Abschlusserklärung wendet sich auch gegen Abwertungen von nationalen Währungen,3
10,2
60 Jahre bilaterale Beziehungen Anlass des Besuchs,2
Die ersten Gläubiger haben eine Absichtserklärung unterschrieben,3
Transferunterlagen zu spät eingelangt – Gegenseitige Schuldzuweisungen,4
So soll eine bessere Parteidisziplin erzielt werden,2
Täglich kommen hunderte Flüchtlinge über Griechenland nach Mazedonien,1
Frau erlitt stark blutende Halswunde am Rand der Wahlparty,1
Freundin hatte ihn hinausgeworfen – Polizei sieht dennoch Bereicherungsvorsatz,1
Neues israelisches Hightech-Zentrum entsteht,0
Die Hofburgwahl hat eine neue Kandidatin,5
"Bei ""Perlen aus Freital"" werden Kommentare fremdenfeindlicher Mitbürger gesammelt",0
Die Schweiz gibt ab April 2016 eine neue Banknotenserie aus,3
Konzern setzt nach Neuausrichtung auf integrierte Hard- und Softwareentwicklung,0
Nicht angepasste Anwendungen werden im Desktop-Modus von Smartphones nicht laufen,0
Das Tesla-Werk in Kalifornien ist eine Autofabrik der anderen Art,3
Unfall bei Recherchetermin in Räumen der Pressestelle,6
Firma Seed Scientific soll Grundlage für eine neue Analyse-Abteilung bilden,0
'Die U5 wird Wiens erste vollautomatische  U-Bahn-Linie,1
Talibanchef Mohammed Omar befürwortet erstmals Verhandlungen mit Kabul,2
Marquez auf Platz zwei – Rossi nur Siebenter,4
Intensivere Überwachung der Umsetzung angekündigt,0
"""Überall werde ich gefragt, was in Amerika vor sich geht""",2
Kanzleramtschef Peter Altmaier: legen großen Wert auf Einhaltung deutsche Gesetze,0
Original-Dokument aus Genf kann ab sofort dauerhaft besichtigt werden,7
Ölraffinerie in Hafenstadt Aden geriet durch Beschuss in Brand,2
Keine neuen Erkenntnisse – Mehr Polizei im Einsatz,2
'Bis 31,7
Mitarbeiter des Hauptbahnhofs öffneten Gepäckstück nach einem Monat,1
Katalanen unterliegen beim FC Sevilla 1:2,4
Integrierter Verschlüsselungssupport für ext4 – Erster Treiber für NV-DIMM,0
"Chocolatier Zotter fragt Finanzminister Schelling, ob Wachstum überhaupt notwendig ist",5
Serbischer Ex-Topverteidiger gewann 2008 mit Manchester United die Champions League,4
Richterliche Anordnung in letzter Sekunde umgesetzt,2
'Nachwuchs-Teamspieler unterschreibt bis Sommer 2019,4
Mittelklasse-Modell will im Weihnachtsgeschäft punkten,0
Verfassungsgericht traf umfassende Regelung,1
'Noch kurz vorher Kämpfe und gegenseitige Vorwürfe,2
"Forscher wollen Auswirkungen auf Muskeln, Knochen und Sinnesorgane testen",7
Präsident Obama wollte nächstes Jahr 10,2
Dem Mitorganisator des Holocaust wurde vor seiner Hinrichtung Besuch zugebilligt,7
Mann wollte angeblich Messerangriff verüben,2
Im Innviertel gibt es 1:1,4
Sorge über Korruption und ausbleibende Reformen,3
Weitgehende Kompetenzen zur Überwachung von Telefongesprächen und Internetverkehr,0
"Seit April 2015 mehrere Attentate, Gesamtschaden in Millionenhöhe",1
Gefechte und Selbstmordanschlag,2
"Film über Missbrauchsskandal der Kirche ""überzeugend""",8
Dateien aus Outlook-Programmen von Abgeordneten abgegriffen,2
Besonders drastisch ist laut Marktforscher Canalys der Rückgang am Tablet-Markt,0
In Ungarn sind Flüchtlinge unerwünscht,1
3:2-Erfolg in Overtime im Conference-Finale gegen Tampa gleicht Serie aus,4
"V-Mann-Führer des Informanten ""Piatto"" kann sich kaum erinnern",2
"Eltern, Lehrer und Direktoren sollen über Abschaffung der Noten entscheiden",5
Aufsteiger werkelt am Erstliga-Kader,4
Äußerung im Internet löste Bergarbeiterstreik aus,1
"""Baby-Gangs"" werden immer mehr zum Problem",1
Unbekannte posten die Information auf Reddit – Spotify dementiert Hack,0
"Auf ""RespectMyNet",0
Den ÖFB-Pokal konnten die Hütteldorfer letztes Mal 1995 gewinnen,4
Finanzrechtler Doralt kritisiert schärfere Abschreibebedingungen bei Gebäudeinvestitionen,3
Ab 29,6
"Hauptabnehmer waren Katar, Saudi-Arabien und Südkorea",2
Slowenischer Doppelsieg beim Skifliegen – Hayböck Vierter,4
In ehemaliger Bildschirmröhrenfabrik sollen nun Batterien für Elektroautos hergestellt werden,0
Teamkapitän unterschreibt für drei Jahre in der Premier League,4
Hannes Fazekas übernahm am Mittwoch das Nationalratsmandat von Hubert Kuzdas,5
Aktion soll Fokus auf den Zustand des deutschen Waldes richten,1
Ein Polizeieinsatz gegen einen Kastanienröster hat die Griechen aufgebracht,3
"Arbeiterkammer: ""Chance verpasst"" – Streaming- und Clouddienste ersetzen Festplatten",0
Deutschsprachige Finanzminister trafen sich in Salzburg,3
Zweiter Vorfall innerhalb eines Monats,1
Sat,6
'Kommission und Merkel bemühen sich stark um Kooperation bei Flüchtlingspolitik,2
Ausschluss von Fußballaktivitäten wegen umstrittener Millionenzahlung,4
Zudem 965 Kämpfer der Islamistenmiliz IS und 1,2
"Versteckte Botschaft auf Bildrückseite in Brasiliens Regierungssitz warnt ""Putschisten""",2
Geschworene verwarfen Mordanklage – 28-Jähriger mit Strafe einverstanden,1
Insider erheben schwere Anschuldigungen gegen Warner Bros,0
Sechszöller mit starker Hardware und Laptop-Dock soll Business-Nutzer überzeugen,0
Forscher finden in Wyoming einen T,7
Landesgericht Salzburg hat einstweilige Verfügung erlassen wegen Verwechslungsgefahr mit FPÖ,5
Wegen niedrigen Ölpreises müssen E-Autos noch schicker werden,0
Partnerstaaten Deutschlands sagen Beiträge zu,2
Helmut-Berger-Doku läuft in einer Nebenschiene,8
Der Neos-Jungkandidat will die Wiener Politik verjüngen,5
Empfehlung gilt für mindestens sechs Monate nach Infektion,1
Russland will seine Reichweite als Gaslieferant vergrößern,3
Tunis regiert auf Massaker von Freitag mit knapp 40 Toten,2
Kinostart für Juli 2019 geplant,8
Selecao verlor in Chile – Messi-Mannschaft unterlag zuhause Ecuador,4
Kanzlerin geht auf Distanz zu deutschem Generalbundesanwalt,0
Schneefallgrenze liegt dann bei 1,1
"Das Salzburger ""Das Kino"" startet eine Reihe mit Leinwandklassikern",8
Uniformierter erwischte Kind beim Salutieren,1
Konsortium erwarb 13 Prozent der Anteile an Trägergruppe,4
"Ob ""Akte X"", ""Supergirl"", ""Minority Report"": verlängern, wiederbeleben, kopieren",6
"""Zoomania"" auf Platz drei",8
Letzter Hersteller mit Rekordverkäufen – 2014 zehn Millionen Kassetten verkauft,0
Im 19,7
Verfilmung von Oliver Stone mit Joseph Gordon-Levitt in der Hauptrolle,0
Außenverteidiger war zuletzt vereinslos,4
Vor Protestkundgebung der Opposition,2
"Eigentümer der Reds: ""Die Botschaft ist angekommen""",4
Eine Auswahl an Zeitungsentender der vergangenen Jahre,6
Zwei HDP-Abgeordnete konnten wegen Ausgangssperre nicht an Vereidigung teilnehmen,2
"Marc Minkowski macht ""Acis"" unsterblich",8
"Grüner ""Masterplan Integration"" soll bis Jahresmitte vorliegen",5
CEO Kirt McMaster kündigte zudem iPhone- und Galaxy-Killer an,0
Dem einstigen Erdogan-Vertrauten werden Putschpläne vorgeworfen,2
Neue Smartphones werden bei Unpacked Event am 13,0
"Vox, tragödisch wie im blutverschmierten Badezimmer von Klytämnestra und Ägist",6
Brüderpaar in Haft – Eltern und drei jüngere Geschwister tot,1
Erster Konstrukteurstitel für die Deutschen nach Sieg in Shanghai,4
"""Öffentlich-rechtlicher Sender kann nicht einen ausschließen"" – Lugner hat 6",5
"1,6 Milliarden Euro zugesagt",1
Hype um neue App des Vine-Mitbegründers,0
"Auch Unterstützung für Ogg, Vorbis und Opus im Gespräch",0
"Flagge über Hauptplatz gehisst – Angriff auf Gouverneurssitz, Gefangene befreit",2
'Spiel erscheint zum Vollpreis – drei Versionen angekündigt,0
Ziel der Pensionskassen: Drei von vier Arbeitnehmern sollen Anspruch erhalten,3
Sozialministerium: 9,3
Zweiter Verdächtiger auf Aufnahmen von Überwachungskameras,2
Der Wissenschaftliche Beirat Funk hat 205 aktuelle Arbeiten bewertet,0
Protest gegen Pläne zum Abbau von 65 Jobs,6
Bei Verpflegung und Transport,1
"Laut vorläufigen Eurostat-Zahlen Rückgang um 0,1 Prozent im Jahresvergleich",3
"Staatsbedienstete und Journalisten legten Arbeit nieder, auch AUA-Flüge sind betroffen",3
Nachzügler holt beim Baumgartlinger-Klub ein 0:0-Remis,4
'Kanzlerin müht sich um Zusammenarbeit mit Türkei,2
Nachrichtenagentur Dogan: Auch leitende Beamte und Polizisten in Haft genommen,2
"Schauspieler besitzt ""nur ein einfaches Klapphandy""",0
"Pascale Ehrenfreund geht, neuer FWF-Chef ab Herbst gesucht",7
"Erschießungen ""im Stile einer Hinrichtung""",1
"Rektor verteidigt Wachmann: Uni sei ""Ort der Kultur""",1
"Die Wiener Gesundheitsstadträtin könnte Kanzleramtsministerin werden, der steirische Landesrat Infrastrukturminister",5
Erstmals Australier an der Spitze des Filmfestivals,8
Anhänger und Gegner der EU derzeit laut Umfragen gleichauf,2
Hoffnung auf Bildung einer Einheitsregierung bei Verhandliungen in Marokko,2
Bosnier fürchten sich vor fast nichts,1
"Ganzseitige Anzeige in ""Frankfurter Allgemeiner Zeitung""",6
Libanesischer Fernsehsender: UNO vermittelte Abreise der Islamisten nach Raqqa,2
Junge Frau muss elf Monate und 20 Tage ins Gefängnis,2
Über 7,1
Abstimmung über Quoten in frühestens fünf Monaten,1
Mitbegründer Huffman übernimmt vorerst Spitze der Online-Community,0
Kanzleiminister sieht baldige Einigung mit EU,3
Von rund einem Dutzend Wirtschaftsvertretern nach Teheran begleitet,2
34-Jährige geständig – Urteil des Landesgerichts Korneuburg rechtskräftig,1
Sprecherin: Internierung mit UN-Grundsätzen nicht vereinbar,1
Parlament verlängerte Ausrufung des Notstands vom August 2015,1
Der Suizid eines Studenten hat in Indien eine Protestwelle ausgelöst,1
Justizministerin Lynch übergibt US-Präsident Vorschläge,2
"Klaus Stimeder, Gründer des Monatsmagazins, kritisiert die Kooperation – ""NZZ",6
Österreichische Forscher erforschen die antimikrobielle Wirkung von Lärchenholz,7
"Vorschlag Griechenlands soll ""brauchbar"" sein – EZB verlängert Liquiditätsnothilfen",3
Matt Fornataro avancierte bereits in der vierten Minute zum Matchwinner,4
Wenige Tage nach der Social Media-Abrechnung von Essena O’Neill,0
Illegale Entsorgung von Kühlgeräten und Sperrmüll markant zurückgegangen,1
Finanzminister Tsakalotos sprach mit Hedgefonds,3
China verbraucht fast die Hälfte der Kupferbestände weltweit,3
Palästinenser warfen Steine und Böller,2
Entspricht 23 Prozent Marktanteil,6
Kaltfront kommt in der Nacht auf Samstag,1
"User werden ausgesperrt, solange sie einen Werbeblocker verwenden",0
'Chinesischer Online-Händler verzeichnet Milliardeneinnahmen,3
Universität verschickte 2000 Bewerbungen – Firmen untersuchten Facebook-Profile,0
Landeshauptmann erwartet von Asylgipfel Zahl zu Kapazitätsgrenze,1
"Richter zieht ""Herr der Ringe""-Experten zur Klärung hinzu",2
38-Jähriger wechselt nach seinem 49,4
Informationen von rund 2,0
Außenbeauftragte Mogherini: Voraussetzung ist libysche Einheitsregierung,2
"'Nicht nur Unterschriften, auch 3",5
Ablehnung für Koalition auf Bundesebene,5
Für Polizistenvertreter Hermann Greylinger könnten diese für politische Beruhigung sorgen,1
Bewohner dachten an Terroranschlag,1
Gebürtige Schweizerin übernimmt ab Spielzeit 2016/17 Leitung des Kindertheaters,8
14,1
Ab kommenden Studienjahr höchstens 400 Studienanfänger,5
"LSG-Geschäftsführer Medwenitsch: Novelle mit Festplattenabgabe dennoch ""grundsätzlich positiv""",0
20-Jähriger in Malaysia festgenommen,2
Tester zeigen technische Unterschiede zwischen den Versionen auf,0
"Ein Kinderstar, eine Super-Bowl-Werbung und ein Youtuber mit vielen Bällen",0
40,0
Kein Bewerb in Adelboden,4
Der Schweizer wurde 76 Jahre alt,8
Geht um Vernetzung der Fahrzeuge,0
Im Westen oberhalb von 2,1
Österreichs erste Medaille im Frauenbob ist noch nicht gewonnen,4
"Irmgard Griss ärgert sich über ""martialische Rhetorik""",5
Frühausgabe erscheint mit Blindtext,6
"Kontrollen wurden wiederaufgenommen, richten sich aber ""gegen Schlepper""",1
"Extremisten drohen mit weiteren Angriffen wegen ""bösartiger Propaganda""",2
Außenminister Zarif begleitet Staatspräsidenten Rohani nach Rom,2
Redakteur erneuert Kritik an deutscher Bundesregierung und Kairo,6
Auch Kauder für mehr deutsche Zusammenarbeit mit ausländischen Geheimdiensten,2
ÖSV-Springer wird in Finnland vom Salzburger Florian Altenburger ersetzt,4
Nach mehr als einem halben Jahrhundert ohne diplomatische Beziehungen,2
Katumbi will trotzdem bei Präsidentenwahl im November antreten,2
Kollektivverhandlungen für 100,5
Auch Austria Lustenau und Austria Klagenfurt müssen nachbessern,4
"Zuvor war Auflösung gescheitert, weil zu wenige Mitglieder gekommen waren",5
Italiener wandelte Maserati in Boot um,1
Verzicht auf Computerspionage im Wirtschaftsbereich soll ausgehandelt werden,0
7,1
5G als Standard – Europäische Cloud soll Wissenschaft vernetzen,0
Senat will am Mittwoch über die beantragte Amtsenthebung beraten,2
"Walser: schlechte Ergebnisse ""Standortfrage oder Schultypenproblem""",5
Datenbank für die digitale Rekonstruktion der 2,7
"Die Unicredit gab Montagabend an, ihr Filialnetz zu verkleinern",3
Die Glockner-Etappe der 67,4
USA stoppen Auszahlung von fünf Millionen Dollar,2
"Schlagen, schleimen, schluchzen: Folge fünf hält Schlachten und Gefühle bereit",6
Der NSA-Aufdecker war am Montag bei der Internetkonferenz live zugeschaltet,0
"Pilotprojekt in neun Kommunen startbereit – FP-Tschürtz: ""Keine Ersatzpolizei""",5
Pavillons in Holzsteckbauweise – Baubeginn Anfang Oktober,5
"Nordrhein-Westfalens Innenminister will ""Zeichen für mehr Sicherheit"" setzen",1
Burgenländischer Landeshauptmann kam somit Ausschluss durch Schiedsgericht zuvor,5
21,4
"Für den Netflix-Speed-Index werden Nutzerdaten herangezogen, ist nicht repräsentativ",0
Ersatz für Argentiniens abgewanderten Teamspieler Esteban Cambiasso,4
Australier lebt seit dreieinhalb Jahren in der Botschaft Ecuadors,0
"Teenager sind begeistert, Erwachsene aber überfordert",0
Das 314,4
Nationalratsabgeordnete sprach bei Kundgebung einer rechten Gruppierung in Wien,5
Verband kritisiert Knappheit an Arbeitsplätzen und finanzielle Engpässe,6
1,3
"Empört sich über die Sperre von Nutzern, die Ad-Blocker verwenden",0
Online-Bestellplattformen werden von 46 Prozent genutzt,0
Beschwerde gegen das Essen – Wenig Verständnis bei Landespolitikern,1
"Unterstützung für ""außergewöhnlich innovative Vorhaben aus allen Bereichen der Akademie""",7
Beide Kandidaten absolvierten ihre Abschlusskundgebungen,5
